user_columns_setting_id	user_id	list_type	column_name	column_group_name	display_number	column_width
8261	12	Intern_CompanyHotel	提供する実施者名		4	0
8262	13	Intern_CompanyHotel	提供する実施者名		4	0
8265	1	Intern_CompanyHotel	住所		5	0
8266	2	Intern_CompanyHotel	住所		5	0
8267	3	Intern_CompanyHotel	住所		5	0
8268	4	Intern_CompanyHotel	住所		5	0
8269	5	Intern_CompanyHotel	住所		5	0
8270	6	Intern_CompanyHotel	住所		5	0
8271	7	Intern_CompanyHotel	住所		5	0
8272	8	Intern_CompanyHotel	住所		5	0
8273	9	Intern_CompanyHotel	住所		5	0
8274	10	Intern_CompanyHotel	住所		5	0
8275	11	Intern_CompanyHotel	住所		5	0
8276	12	Intern_CompanyHotel	住所		5	0
8277	13	Intern_CompanyHotel	住所		5	0
8280	1	Intern_CompanyStaff	ID		1	0
8281	2	Intern_CompanyStaff	ID		1	0
8282	3	Intern_CompanyStaff	ID		1	0
8283	4	Intern_CompanyStaff	ID		1	0
8284	5	Intern_CompanyStaff	ID		1	0
8285	6	Intern_CompanyStaff	ID		1	0
8286	7	Intern_CompanyStaff	ID		1	0
8287	8	Intern_CompanyStaff	ID		1	0
8288	9	Intern_CompanyStaff	ID		1	0
8289	10	Intern_CompanyStaff	ID		1	0
8290	11	Intern_CompanyStaff	ID		1	0
8291	12	Intern_CompanyStaff	ID		1	0
8292	13	Intern_CompanyStaff	ID		1	0
8295	1	Intern_CompanyStaff	名前		2	0
8296	2	Intern_CompanyStaff	名前		2	0
8297	3	Intern_CompanyStaff	名前		2	0
8298	4	Intern_CompanyStaff	名前		2	0
8299	5	Intern_CompanyStaff	名前		2	0
8300	6	Intern_CompanyStaff	名前		2	0
8301	7	Intern_CompanyStaff	名前		2	0
8302	8	Intern_CompanyStaff	名前		2	0
8303	9	Intern_CompanyStaff	名前		2	0
8304	10	Intern_CompanyStaff	名前		2	0
8305	11	Intern_CompanyStaff	名前		2	0
8306	12	Intern_CompanyStaff	名前		2	0
8307	13	Intern_CompanyStaff	名前		2	0
8310	1	Intern_CompanyStaff	役職		3	0
8311	2	Intern_CompanyStaff	役職		3	0
8312	3	Intern_CompanyStaff	役職		3	0
8313	4	Intern_CompanyStaff	役職		3	0
8314	5	Intern_CompanyStaff	役職		3	0
8315	6	Intern_CompanyStaff	役職		3	0
8316	7	Intern_CompanyStaff	役職		3	0
8317	8	Intern_CompanyStaff	役職		3	0
8318	9	Intern_CompanyStaff	役職		3	0
8319	10	Intern_CompanyStaff	役職		3	0
8320	11	Intern_CompanyStaff	役職		3	0
8321	12	Intern_CompanyStaff	役職		3	0
8322	13	Intern_CompanyStaff	役職		3	0
8325	1	Intern_CompanyStaff	代表取締役		4	0
8326	2	Intern_CompanyStaff	代表取締役		4	0
8327	3	Intern_CompanyStaff	代表取締役		4	0
8328	4	Intern_CompanyStaff	代表取締役		4	0
8329	5	Intern_CompanyStaff	代表取締役		4	0
8330	6	Intern_CompanyStaff	代表取締役		4	0
8331	7	Intern_CompanyStaff	代表取締役		4	0
8332	8	Intern_CompanyStaff	代表取締役		4	0
8333	9	Intern_CompanyStaff	代表取締役		4	0
8334	10	Intern_CompanyStaff	代表取締役		4	0
8335	11	Intern_CompanyStaff	代表取締役		4	0
8336	12	Intern_CompanyStaff	代表取締役		4	0
8337	13	Intern_CompanyStaff	代表取締役		4	0
8340	1	Intern_CompanyStaff	役員		5	0
8341	2	Intern_CompanyStaff	役員		5	0
8342	3	Intern_CompanyStaff	役員		5	0
8343	4	Intern_CompanyStaff	役員		5	0
8344	5	Intern_CompanyStaff	役員		5	0
8345	6	Intern_CompanyStaff	役員		5	0
8346	7	Intern_CompanyStaff	役員		5	0
8347	8	Intern_CompanyStaff	役員		5	0
8348	9	Intern_CompanyStaff	役員		5	0
8349	10	Intern_CompanyStaff	役員		5	0
8350	11	Intern_CompanyStaff	役員		5	0
8351	12	Intern_CompanyStaff	役員		5	0
8352	13	Intern_CompanyStaff	役員		5	0
8355	1	Intern_CompanyStaff	実習責任者		6	0
8356	2	Intern_CompanyStaff	実習責任者		6	0
8357	3	Intern_CompanyStaff	実習責任者		6	0
8358	4	Intern_CompanyStaff	実習責任者		6	0
8359	5	Intern_CompanyStaff	実習責任者		6	0
8360	6	Intern_CompanyStaff	実習責任者		6	0
8361	7	Intern_CompanyStaff	実習責任者		6	0
8362	8	Intern_CompanyStaff	実習責任者		6	0
8363	9	Intern_CompanyStaff	実習責任者		6	0
8364	10	Intern_CompanyStaff	実習責任者		6	0
8365	11	Intern_CompanyStaff	実習責任者		6	0
8366	12	Intern_CompanyStaff	実習責任者		6	0
8367	13	Intern_CompanyStaff	実習責任者		6	0
8370	1	Intern_CompanyStaff	実習指導員		7	0
8371	2	Intern_CompanyStaff	実習指導員		7	0
8372	3	Intern_CompanyStaff	実習指導員		7	0
8373	4	Intern_CompanyStaff	実習指導員		7	0
8374	5	Intern_CompanyStaff	実習指導員		7	0
8375	6	Intern_CompanyStaff	実習指導員		7	0
8376	7	Intern_CompanyStaff	実習指導員		7	0
8377	8	Intern_CompanyStaff	実習指導員		7	0
8378	9	Intern_CompanyStaff	実習指導員		7	0
8379	10	Intern_CompanyStaff	実習指導員		7	0
8380	11	Intern_CompanyStaff	実習指導員		7	0
8381	12	Intern_CompanyStaff	実習指導員		7	0
8382	13	Intern_CompanyStaff	実習指導員		7	0
8385	1	Intern_CompanyStaff	生活指導員		8	0
8386	2	Intern_CompanyStaff	生活指導員		8	0
8387	3	Intern_CompanyStaff	生活指導員		8	0
8388	4	Intern_CompanyStaff	生活指導員		8	0
8389	5	Intern_CompanyStaff	生活指導員		8	0
8390	6	Intern_CompanyStaff	生活指導員		8	0
8391	7	Intern_CompanyStaff	生活指導員		8	0
8392	8	Intern_CompanyStaff	生活指導員		8	0
8393	9	Intern_CompanyStaff	生活指導員		8	0
8394	10	Intern_CompanyStaff	生活指導員		8	0
8395	11	Intern_CompanyStaff	生活指導員		8	0
8396	12	Intern_CompanyStaff	生活指導員		8	0
8397	13	Intern_CompanyStaff	生活指導員		8	0
8400	1	Intern_CompanyStaff	調整担当者		9	0
8401	2	Intern_CompanyStaff	調整担当者		9	0
8402	3	Intern_CompanyStaff	調整担当者		9	0
8403	4	Intern_CompanyStaff	調整担当者		9	0
8404	5	Intern_CompanyStaff	調整担当者		9	0
8405	6	Intern_CompanyStaff	調整担当者		9	0
8406	7	Intern_CompanyStaff	調整担当者		9	0
8407	8	Intern_CompanyStaff	調整担当者		9	0
8408	9	Intern_CompanyStaff	調整担当者		9	0
8409	10	Intern_CompanyStaff	調整担当者		9	0
8410	11	Intern_CompanyStaff	調整担当者		9	0
8411	12	Intern_CompanyStaff	調整担当者		9	0
8412	13	Intern_CompanyStaff	調整担当者		9	0
8415	1	Intern_CompanyStaff	連絡担当		10	0
8416	2	Intern_CompanyStaff	連絡担当		10	0
8417	3	Intern_CompanyStaff	連絡担当		10	0
8418	4	Intern_CompanyStaff	連絡担当		10	0
8419	5	Intern_CompanyStaff	連絡担当		10	0
8420	6	Intern_CompanyStaff	連絡担当		10	0
8421	7	Intern_CompanyStaff	連絡担当		10	0
8422	8	Intern_CompanyStaff	連絡担当		10	0
8423	9	Intern_CompanyStaff	連絡担当		10	0
8424	10	Intern_CompanyStaff	連絡担当		10	0
8425	11	Intern_CompanyStaff	連絡担当		10	0
8426	12	Intern_CompanyStaff	連絡担当		10	0
8427	13	Intern_CompanyStaff	連絡担当		10	0
8430	1	Intern_CompanyStaff	所属実施者名		11	0
8431	2	Intern_CompanyStaff	所属実施者名		11	0
8432	3	Intern_CompanyStaff	所属実施者名		11	0
8433	4	Intern_CompanyStaff	所属実施者名		11	0
8434	5	Intern_CompanyStaff	所属実施者名		11	0
8435	6	Intern_CompanyStaff	所属実施者名		11	0
8436	7	Intern_CompanyStaff	所属実施者名		11	0
8437	8	Intern_CompanyStaff	所属実施者名		11	0
8438	9	Intern_CompanyStaff	所属実施者名		11	0
8439	10	Intern_CompanyStaff	所属実施者名		11	0
8440	11	Intern_CompanyStaff	所属実施者名		11	0
8441	12	Intern_CompanyStaff	所属実施者名		11	0
8442	13	Intern_CompanyStaff	所属実施者名		11	0
8445	1	Intern_Intern	ID		1	0
8446	2	Intern_Intern	ID		1	0
8447	3	Intern_Intern	ID		1	0
8448	4	Intern_Intern	ID		1	0
8449	5	Intern_Intern	ID		1	0
8450	6	Intern_Intern	ID		1	0
8451	7	Intern_Intern	ID		1	0
8452	8	Intern_Intern	ID		1	0
8453	9	Intern_Intern	ID		1	0
8454	10	Intern_Intern	ID		1	0
8455	11	Intern_Intern	ID		1	0
8456	12	Intern_Intern	ID		1	0
8457	13	Intern_Intern	ID		1	0
8460	1	Intern_Intern	表示順		2	0
8461	2	Intern_Intern	表示順		2	0
8462	3	Intern_Intern	表示順		2	0
8463	4	Intern_Intern	表示順		2	0
8464	5	Intern_Intern	表示順		2	0
8465	6	Intern_Intern	表示順		2	0
8466	7	Intern_Intern	表示順		2	0
8467	8	Intern_Intern	表示順		2	0
8468	9	Intern_Intern	表示順		2	0
8469	10	Intern_Intern	表示順		2	0
8470	11	Intern_Intern	表示順		2	0
8471	12	Intern_Intern	表示順		2	0
8472	13	Intern_Intern	表示順		2	0
8475	1	Intern_Intern	組期		3	0
8476	2	Intern_Intern	組期		3	0
8477	3	Intern_Intern	組期		3	0
8478	4	Intern_Intern	組期		3	0
8479	5	Intern_Intern	組期		3	0
8480	6	Intern_Intern	組期		3	0
8481	7	Intern_Intern	組期		3	0
8482	8	Intern_Intern	組期		3	0
8483	9	Intern_Intern	組期		3	0
8484	10	Intern_Intern	組期		3	0
8485	11	Intern_Intern	組期		3	0
8486	12	Intern_Intern	組期		3	0
8487	13	Intern_Intern	組期		3	0
8490	1	Intern_Intern	社期		4	0
8491	2	Intern_Intern	社期		4	0
8492	3	Intern_Intern	社期		4	0
8493	4	Intern_Intern	社期		4	0
8494	5	Intern_Intern	社期		4	0
8495	6	Intern_Intern	社期		4	0
8496	7	Intern_Intern	社期		4	0
8497	8	Intern_Intern	社期		4	0
8498	9	Intern_Intern	社期		4	0
8499	10	Intern_Intern	社期		4	0
8500	11	Intern_Intern	社期		4	0
8501	12	Intern_Intern	社期		4	0
8502	13	Intern_Intern	社期		4	0
8505	1	Intern_Intern	実施者名		5	0
8506	2	Intern_Intern	実施者名		5	0
8507	3	Intern_Intern	実施者名		5	0
8508	4	Intern_Intern	実施者名		5	0
8509	5	Intern_Intern	実施者名		5	0
8510	6	Intern_Intern	実施者名		5	0
8511	7	Intern_Intern	実施者名		5	0
8512	8	Intern_Intern	実施者名		5	0
8513	9	Intern_Intern	実施者名		5	0
8514	10	Intern_Intern	実施者名		5	0
8515	11	Intern_Intern	実施者名		5	0
8516	12	Intern_Intern	実施者名		5	0
8517	13	Intern_Intern	実施者名		5	0
8520	1	Intern_Intern	入国日		6	0
8521	2	Intern_Intern	入国日		6	0
8522	3	Intern_Intern	入国日		6	0
8523	4	Intern_Intern	入国日		6	0
8524	5	Intern_Intern	入国日		6	0
8525	6	Intern_Intern	入国日		6	0
8526	7	Intern_Intern	入国日		6	0
8527	8	Intern_Intern	入国日		6	0
8528	9	Intern_Intern	入国日		6	0
8529	10	Intern_Intern	入国日		6	0
8530	11	Intern_Intern	入国日		6	0
8531	12	Intern_Intern	入国日		6	0
8532	13	Intern_Intern	入国日		6	0
8535	1	Intern_Intern	移行職種①		7	0
8536	2	Intern_Intern	移行職種①		7	0
8537	3	Intern_Intern	移行職種①		7	0
8538	4	Intern_Intern	移行職種①		7	0
8539	5	Intern_Intern	移行職種①		7	0
8540	6	Intern_Intern	移行職種①		7	0
8541	7	Intern_Intern	移行職種①		7	0
8542	8	Intern_Intern	移行職種①		7	0
8543	9	Intern_Intern	移行職種①		7	0
8544	10	Intern_Intern	移行職種①		7	0
8545	11	Intern_Intern	移行職種①		7	0
8546	12	Intern_Intern	移行職種①		7	0
8547	13	Intern_Intern	移行職種①		7	0
8550	1	Intern_Intern	名前（ローマ字）		8	0
8551	2	Intern_Intern	名前（ローマ字）		8	0
8552	3	Intern_Intern	名前（ローマ字）		8	0
8553	4	Intern_Intern	名前（ローマ字）		8	0
8554	5	Intern_Intern	名前（ローマ字）		8	0
8555	6	Intern_Intern	名前（ローマ字）		8	0
8556	7	Intern_Intern	名前（ローマ字）		8	0
8557	8	Intern_Intern	名前（ローマ字）		8	0
8558	9	Intern_Intern	名前（ローマ字）		8	0
8559	10	Intern_Intern	名前（ローマ字）		8	0
8560	11	Intern_Intern	名前（ローマ字）		8	0
8561	12	Intern_Intern	名前（ローマ字）		8	0
8562	13	Intern_Intern	名前（ローマ字）		8	0
8565	1	Intern_Intern	名前（ヨミガナ）		9	0
8566	2	Intern_Intern	名前（ヨミガナ）		9	0
8567	3	Intern_Intern	名前（ヨミガナ）		9	0
8568	4	Intern_Intern	名前（ヨミガナ）		9	0
8569	5	Intern_Intern	名前（ヨミガナ）		9	0
8570	6	Intern_Intern	名前（ヨミガナ）		9	0
8571	7	Intern_Intern	名前（ヨミガナ）		9	0
8572	8	Intern_Intern	名前（ヨミガナ）		9	0
8573	9	Intern_Intern	名前（ヨミガナ）		9	0
8574	10	Intern_Intern	名前（ヨミガナ）		9	0
8575	11	Intern_Intern	名前（ヨミガナ）		9	0
8576	12	Intern_Intern	名前（ヨミガナ）		9	0
8577	13	Intern_Intern	名前（ヨミガナ）		9	0
8580	1	Intern_Intern	性別		10	0
8581	2	Intern_Intern	性別		10	0
8582	3	Intern_Intern	性別		10	0
8583	4	Intern_Intern	性別		10	0
8584	5	Intern_Intern	性別		10	0
8585	6	Intern_Intern	性別		10	0
8586	7	Intern_Intern	性別		10	0
8587	8	Intern_Intern	性別		10	0
8588	9	Intern_Intern	性別		10	0
8589	10	Intern_Intern	性別		10	0
8590	11	Intern_Intern	性別		10	0
8591	12	Intern_Intern	性別		10	0
8592	13	Intern_Intern	性別		10	0
8595	1	Intern_Intern	国籍		11	0
8596	2	Intern_Intern	国籍		11	0
8597	3	Intern_Intern	国籍		11	0
8598	4	Intern_Intern	国籍		11	0
8599	5	Intern_Intern	国籍		11	0
8600	6	Intern_Intern	国籍		11	0
8601	7	Intern_Intern	国籍		11	0
8602	8	Intern_Intern	国籍		11	0
8603	9	Intern_Intern	国籍		11	0
8604	10	Intern_Intern	国籍		11	0
8605	11	Intern_Intern	国籍		11	0
8606	12	Intern_Intern	国籍		11	0
8607	13	Intern_Intern	国籍		11	0
8610	1	Intern_Intern	在留資格 在留期間の満了日		12	0
8611	2	Intern_Intern	在留資格 在留期間の満了日		12	0
8612	3	Intern_Intern	在留資格 在留期間の満了日		12	0
8613	4	Intern_Intern	在留資格 在留期間の満了日		12	0
8614	5	Intern_Intern	在留資格 在留期間の満了日		12	0
8615	6	Intern_Intern	在留資格 在留期間の満了日		12	0
8616	7	Intern_Intern	在留資格 在留期間の満了日		12	0
8617	8	Intern_Intern	在留資格 在留期間の満了日		12	0
8618	9	Intern_Intern	在留資格 在留期間の満了日		12	0
8619	10	Intern_Intern	在留資格 在留期間の満了日		12	0
8620	11	Intern_Intern	在留資格 在留期間の満了日		12	0
8621	12	Intern_Intern	在留資格 在留期間の満了日		12	0
8622	13	Intern_Intern	在留資格 在留期間の満了日		12	0
8625	1	Intern_Intern	区分		13	0
8626	2	Intern_Intern	区分		13	0
8627	3	Intern_Intern	区分		13	0
8628	4	Intern_Intern	区分		13	0
8629	5	Intern_Intern	区分		13	0
8630	6	Intern_Intern	区分		13	0
8631	7	Intern_Intern	区分		13	0
8632	8	Intern_Intern	区分		13	0
8633	9	Intern_Intern	区分		13	0
8634	10	Intern_Intern	区分		13	0
8635	11	Intern_Intern	区分		13	0
8636	12	Intern_Intern	区分		13	0
8637	13	Intern_Intern	区分		13	0
8640	1	Intern_Intern	ステータス		14	0
8641	2	Intern_Intern	ステータス		14	0
8642	3	Intern_Intern	ステータス		14	0
8643	4	Intern_Intern	ステータス		14	0
8644	5	Intern_Intern	ステータス		14	0
8645	6	Intern_Intern	ステータス		14	0
8646	7	Intern_Intern	ステータス		14	0
8647	8	Intern_Intern	ステータス		14	0
8648	9	Intern_Intern	ステータス		14	0
8649	10	Intern_Intern	ステータス		14	0
8650	11	Intern_Intern	ステータス		14	0
8651	12	Intern_Intern	ステータス		14	0
8652	13	Intern_Intern	ステータス		14	0
8655	1	Intern_Intern	在籍状況		15	0
8656	2	Intern_Intern	在籍状況		15	0
8657	3	Intern_Intern	在籍状況		15	0
8658	4	Intern_Intern	在籍状況		15	0
8659	5	Intern_Intern	在籍状況		15	0
8660	6	Intern_Intern	在籍状況		15	0
8661	7	Intern_Intern	在籍状況		15	0
8662	8	Intern_Intern	在籍状況		15	0
8663	9	Intern_Intern	在籍状況		15	0
8664	10	Intern_Intern	在籍状況		15	0
8665	11	Intern_Intern	在籍状況		15	0
8666	12	Intern_Intern	在籍状況		15	0
8667	13	Intern_Intern	在籍状況		15	0
8668	1	Intern_KanriGroupOffice	ID		1	0
8669	2	Intern_KanriGroupOffice	ID		1	0
8671	1	Intern_KanriGroupOffice	帳票		2	0
8672	2	Intern_KanriGroupOffice	帳票		2	0
8674	1	Intern_KanriGroupOffice	事業所名		3	0
8675	2	Intern_KanriGroupOffice	事業所名		3	0
8677	1	Intern_KanriGroupOffice	所在地		4	0
8678	2	Intern_KanriGroupOffice	所在地		4	0
8680	1	Intern_KanriGroupOffice	許可年月日		5	0
8681	2	Intern_KanriGroupOffice	許可年月日		5	0
8683	1	Intern_KanriGroupStaff	ID		1	0
8684	2	Intern_KanriGroupStaff	ID		1	0
8686	1	Intern_KanriGroupStaff	社員名		2	0
8687	2	Intern_KanriGroupStaff	社員名		2	0
8689	1	Intern_KanriGroupStaff	役職		3	0
8690	2	Intern_KanriGroupStaff	役職		3	0
8692	1	Intern_KanriGroupStaff	代表理事		4	0
8693	2	Intern_KanriGroupStaff	代表理事		4	0
8695	1	Intern_KanriGroupStaff	責任者役員		5	0
8696	2	Intern_KanriGroupStaff	責任者役員		5	0
8698	1	Intern_KanriGroupStaff	役員		6	0
8699	2	Intern_KanriGroupStaff	役員		6	0
8701	1	Intern_KanriGroupStaff	監理責任者		7	0
8702	2	Intern_KanriGroupStaff	監理責任者		7	0
8704	1	Intern_KanriGroupStaff	計画作成指導担当		8	0
8705	2	Intern_KanriGroupStaff	計画作成指導担当		8	0
8707	1	Intern_KanriGroupStaff	調整担当者		9	0
8708	2	Intern_KanriGroupStaff	調整担当者		9	0
8710	1	Intern_KanriGroupStaff	説明担当者		10	0
8711	2	Intern_KanriGroupStaff	説明担当者		10	0
8713	1	Intern_KanriGroupOrgan	ID		1	0
8714	2	Intern_KanriGroupOrgan	ID		1	0
8716	1	Intern_KanriGroupOrgan	送出機関名		2	0
8717	2	Intern_KanriGroupOrgan	送出機関名		2	0
8719	1	Intern_KanriGroupOrgan	代表者名		3	0
8720	2	Intern_KanriGroupOrgan	代表者名		3	0
8722	1	Intern_KanriGroupOrgan	電話番号		4	0
8723	2	Intern_KanriGroupOrgan	電話番号		4	0
8725	1	Intern_KanriGroupLecture	ID		1	0
8726	2	Intern_KanriGroupLecture	ID		1	0
8728	1	Intern_KanriGroupLecture	講習施設名		2	0
8729	2	Intern_KanriGroupLecture	講習施設名		2	0
8731	1	Intern_KanriGroupLecture	電話番号		3	0
8732	2	Intern_KanriGroupLecture	電話番号		3	0
8734	1	Intern_KanriGroupLecture	所在地		4	0
8735	2	Intern_KanriGroupLecture	所在地		4	0
8737	1	Intern_KanriGroupLecture	①氏名		5	0
8738	2	Intern_KanriGroupLecture	①氏名		5	0
8740	1	Intern_Company	ID		1	0
8741	2	Intern_Company	ID		1	0
8743	1	Intern_Company	実施者名		2	0
8744	2	Intern_Company	実施者名		2	0
8746	1	Intern_Company	住所		3	0
8747	2	Intern_Company	住所		3	0
8749	1	Intern_Company	電話番号		4	0
8750	2	Intern_Company	電話番号		4	0
8752	1	Intern_Company	識別コード（自由記載項目）		5	0
8753	2	Intern_Company	識別コード（自由記載項目）		5	0
8755	1	Intern_CompanyOffice	ID		1	0
8756	2	Intern_CompanyOffice	ID		1	0
8758	1	Intern_CompanyOffice	事業所名		2	0
8759	2	Intern_CompanyOffice	事業所名		2	0
8761	1	Intern_CompanyOffice	電話番号		3	0
8762	2	Intern_CompanyOffice	電話番号		3	0
8764	1	Intern_CompanyOffice	所在地		4	0
8765	2	Intern_CompanyOffice	所在地		4	0
8767	1	Intern_CompanyOffice	所属実施者名		5	0
8768	2	Intern_CompanyOffice	所属実施者名		5	0
8770	1	Intern_CompanyHotel	ID		1	0
8771	2	Intern_CompanyHotel	ID		1	0
8773	1	Intern_CompanyHotel	宿泊施設名		2	0
8774	2	Intern_CompanyHotel	宿泊施設名		2	0
8776	1	Intern_CompanyHotel	提供者区分		3	0
8777	2	Intern_CompanyHotel	提供者区分		3	0
8779	1	Intern_CompanyHotel	提供する実施者名		4	0
8780	2	Intern_CompanyHotel	提供する実施者名		4	0
8782	1	Intern_CompanyHotel	住所		5	0
8783	2	Intern_CompanyHotel	住所		5	0
8785	1	Intern_CompanyStaff	ID		1	0
8786	2	Intern_CompanyStaff	ID		1	0
8788	1	Intern_CompanyStaff	名前		2	0
8789	2	Intern_CompanyStaff	名前		2	0
8791	1	Intern_CompanyStaff	役職		3	0
8792	2	Intern_CompanyStaff	役職		3	0
8794	1	Intern_CompanyStaff	代表取締役		4	0
8795	2	Intern_CompanyStaff	代表取締役		4	0
8797	1	Intern_CompanyStaff	役員		5	0
8798	2	Intern_CompanyStaff	役員		5	0
8800	1	Intern_CompanyStaff	実習責任者		6	0
8801	2	Intern_CompanyStaff	実習責任者		6	0
8803	1	Intern_CompanyStaff	実習指導員		7	0
8804	2	Intern_CompanyStaff	実習指導員		7	0
8806	1	Intern_CompanyStaff	生活指導員		8	0
8807	2	Intern_CompanyStaff	生活指導員		8	0
8809	1	Intern_CompanyStaff	調整担当者		9	0
8810	2	Intern_CompanyStaff	調整担当者		9	0
8812	1	Intern_CompanyStaff	連絡担当		10	0
8813	2	Intern_CompanyStaff	連絡担当		10	0
8815	1	Intern_CompanyStaff	所属実施者名		11	0
8816	2	Intern_CompanyStaff	所属実施者名		11	0
8818	1	Intern_Intern	ID		1	0
8819	2	Intern_Intern	ID		1	0
8821	1	Intern_Intern	表示順		2	0
8822	2	Intern_Intern	表示順		2	0
8824	1	Intern_Intern	組期		3	0
8825	2	Intern_Intern	組期		3	0
8827	1	Intern_Intern	社期		4	0
8828	2	Intern_Intern	社期		4	0
8830	1	Intern_Intern	実施者名		5	0
8831	2	Intern_Intern	実施者名		5	0
8833	1	Intern_Intern	入国日		6	0
8834	2	Intern_Intern	入国日		6	0
8836	1	Intern_Intern	移行職種①		7	0
8837	2	Intern_Intern	移行職種①		7	0
8839	1	Intern_Intern	名前（ローマ字）		8	0
8840	2	Intern_Intern	名前（ローマ字）		8	0
8842	1	Intern_Intern	名前（ヨミガナ）		9	0
8843	2	Intern_Intern	名前（ヨミガナ）		9	0
8845	1	Intern_Intern	性別		10	0
8846	2	Intern_Intern	性別		10	0
8848	1	Intern_Intern	国籍		11	0
8849	2	Intern_Intern	国籍		11	0
8851	1	Intern_Intern	在留資格 在留期間の満了日		12	0
8852	2	Intern_Intern	在留資格 在留期間の満了日		12	0
8854	1	Intern_Intern	区分		13	0
8855	2	Intern_Intern	区分		13	0
8857	1	Intern_Intern	ステータス		14	0
8858	2	Intern_Intern	ステータス		14	0
8860	1	Intern_Intern	在籍状況		15	0
8861	2	Intern_Intern	在籍状況		15	0
8863		Intern_InternTest	作成日		1	0
8864		Intern_InternTest	申請の種別		2	0
8865		Intern_InternTest	職種		3	0
8866		Intern_InternTest	受験希望科目		4	0
8867		Intern_InternTest	試験の種類		5	0
8868		Intern_InternTest	状況		6	0
8869		Intern_InternTest	受験予定地		7	0
8870		Intern_InternTest	受験予定機関		8	0
8871		Intern_InternTest	受験希望日（自）		9	0
8872		Intern_InternTest	受験希望日（至）		10	0
8873		Intern_InternTest	受験日①		11	0
8874		Intern_InternTest	受験日②		12	0
8875		Intern_InternTest	受験級		13	0
8876		Intern_InternTest	次号計画認定申請提出予定地方事務所		14	0
8877		Intern_InternTest	調整担当者所属		15	0
8878		Intern_InternTest	実習生区分		16	0
8879		Intern_Intern	監理事業所名		280	0
9317		Intern_KanriGroupStaff	監査担当職員		15	0
9318		Worker_Accept	ID	規定	1	50
9319		Worker_Accept	登録支援機関の本部	規定	2	150
9320		Worker_Accept	支援する事業所	規定	3	150
9321		Worker_Accept	氏名又は名称	規定	4	150
9322		Worker_Accept	氏名又は名称（かな）	規定	5	150
9323		Worker_Accept	郵便番号	規定	6	150
9324		Worker_Accept	住所	規定	7	150
9325		Worker_Accept	電話番号	規定	8	150
9326		Worker_Accept	FAX番号	基本１	9	150
9327		Worker_Accept	メールアドレス	基本１	10	150
9328		Worker_Accept	法人番号（13桁）	基本１	11	150
9329		Worker_Accept	労働保険番号	基本１	12	150
9330		Worker_Accept	職員数(常勤数)	基本１	13	150
9331		Worker_Accept	職員数(非常勤数)	基本１	14	150
9332		Worker_Accept	職員数(合計)	基本１	15	150
9333		Worker_Accept	従業員数(1号と同一業務に従事する日本人)	基本１	16	150
9334		Worker_Accept	従業員数(1号と同一業務に従事する外国人)	基本１	17	150
9335		Worker_Accept	従業員数(2号と同一業務に従事する日本人)	基本１	18	150
9336		Worker_Accept	従業員数(2号と同一業務に従事する外国人)	基本１	19	150
9337		Worker_Accept	従業員数(その他)	基本１	20	150
9338		Worker_Accept	決算年度	基本１	21	150
9339		Worker_Accept	資本金	基本１	22	150
9340		Worker_Accept	直近年度売上	基本１	23	150
9341		Worker_Accept	前年度経営損益	基本１	24	150
9342		Worker_Accept	前年度当期純損益	基本１	25	150
9343		Worker_Accept	特定産業分野１	基本１	26	150
9344		Worker_Accept	特定産業分野２	基本１	27	150
9345		Worker_Accept	特定産業分野３	基本１	28	150
9346		Worker_Accept	社会保険の適用情報	基本１	29	150
9347		Worker_Accept	労働保険の適用情報	基本１	30	150
9348		Worker_Accept	メモ	基本２	31	150
9349		Worker_Accept	主たる業種	基本２	32	150
9350		Worker_Accept	その他業種	基本２	33	150
9351		Worker_Accept	【製造業-その他】を選択した場合の詳細	基本２	34	150
9352		Worker_Accept	【卸売業-その他】を選択した場合の詳細	基本２	35	150
9353		Worker_Accept	【小売業-その他】を選択した場合の詳細	基本２	36	150
9354		Worker_Accept	【その他サービス業】を選択した場合の詳細	基本２	37	150
9355		Worker_Accept	【分類不能の産業】を選択した場合の詳細	基本２	38	150
9356		Worker_Accept	分野	基本２	39	150
9357		Worker_Accept	業務区分	基本２	40	150
9358		Worker_Accept	許可を受けている建設業	建設関連	41	150
9359		Worker_Accept	許可番号	建設関連	42	150
9360		Worker_Accept	許可番号(号数)	建設関連	43	150
9361		Worker_Accept	許可年月日	建設関連	44	150
9362		Worker_Accept	建設キャリアアップシステム申請番号	建設関連	45	150
9363		Worker_Accept	建設キャリアアップ事業所番号	建設関連	46	150
9364		Worker_Accept	受入実施法人又は当該法人を構成する建設業者団体の会員番号	建設関連	47	150
9365		Worker_AcceptOffice	ID	規定	1	50
9366		Worker_AcceptOffice	特定技能所属機関名	規定	2	150
9367		Worker_AcceptOffice	事業所の名称	規定	3	150
9368		Worker_AcceptOffice	氏名又は名称（かな）	規定	4	150
9369		Worker_AcceptOffice	郵便番号	規定	5	150
9370		Worker_AcceptOffice	住所	規定	6	150
9371		Worker_AcceptOffice	電話番号	規定	7	150
9372		Worker_AcceptOffice	FAX番号	基本	8	150
9373		Worker_AcceptOffice	労働保険番号	基本	9	150
9374		Worker_AcceptOffice	職員数(常勤数)	基本	10	150
